date_time,precipitation,air_temperature,rel_humidity
2021-05-10,9.4,12.610416666666666,96.90041666666667
2021-05-11,2.2,6.908333333333334,99.96083333333333
2021-05-12,2.2,3.7225,98.36333333333333
2021-05-13,0.2,11.379166666666668,89.38875
2021-05-14,6.6,11.08625,90.90333333333332
2021-05-15,4.800000000000001,10.249166666666666,95.46249999999999
2021-05-16,3.8000000000000003,11.294166666666667,92.06833333333333
2021-05-17,12.4,11.564166666666667,94.85958333333333
2021-05-18,1.0,12.27125,84.85666666666667
2021-05-19,2.0,10.987499999999999,91.96458333333334
2021-05-20,0.0,10.878333333333332,88.84166666666665
2021-05-21,2.2,13.1975,71.35958333333333
2021-05-22,16.6,10.352083333333333,94.91375
2021-05-23,0.0,11.782916666666667,80.79125
2021-05-24,10.0,11.318333333333333,90.84041666666667
2021-05-25,13.6,10.204583333333334,93.11083333333333
2021-05-26,0.0,11.259166666666667,85.75625000000001
2021-05-27,0.0,11.978333333333333,90.88
2021-05-28,0.0,12.147916666666667,83.27374999999999
2021-05-29,0.0,14.853333333333333,77.63791666666667
2021-05-30,0.0,15.293333333333335,77.45875
2021-05-31,0.0,17.964166666666667,63.90083333333333
2021-06-01,0.2,1.6783333333333335,99.65041666666667
2021-06-02,2.8,4.294583333333333,99.99791666666665
2021-06-03,0.0,2.4366666666666665,75.03583333333334
2021-06-04,5.8,1.8841666666666665,89.98125
2021-06-05,2.0,7.31,87.64833333333333
2021-06-06,0.0,16.649583333333332,71.00291666666666
2021-06-07,2.4,17.405833333333334,84.37333333333333
2021-06-08,4.8,17.840833333333332,89.49666666666667
2021-06-09,0.0,18.53708333333333,85.68416666666667
2021-06-10,8.6,11.119583333333333,99.83208333333333
2021-06-11,0.0,7.3254166666666665,99.73541666666667
2021-06-12,8.200000000000001,2.9783333333333335,98.48166666666667
2021-06-13,0.0,17.72875,70.26416666666667
2021-06-14,0.0,20.541666666666668,68.66250000000001
2021-06-15,0.0,20.164583333333333,76.73916666666666
2021-06-16,0.0,23.272916666666664,67.5125
2021-06-17,0.0,24.200416666666666,72.16458333333334
2021-06-18,10.0,23.30125,83.50083333333333
2021-06-19,6.2,17.811249999999998,94.10333333333334
2021-06-20,6.4,18.848333333333333,87.30083333333333
2021-06-21,10.2,15.880416666666667,98.33125
2021-06-22,6.8,13.612499999999999,94.83458333333334
2021-06-23,0.2,13.870416666666666,86.83041666666666
2021-06-24,0.0,15.320833333333333,89.10374999999999
2021-06-25,0.6000000000000001,14.494166666666667,95.03708333333333
2021-06-26,3.4,17.441666666666666,94.05916666666667
2021-06-27,3.8,19.052083333333332,93.3075
2021-06-28,0.6,18.934583333333332,95.06333333333333
2021-06-29,1.2,17.995416666666667,96.06625000000001
2021-06-30,11.8,14.184583333333334,97.5075
2021-07-01,1.8,1.2966666666666666,99.59625
2021-07-02,0.0,-3.015416666666667,100.0
2021-07-03,0.0,2.5208333333333335,77.3775
2021-07-04,0.4,2.785833333333333,77.36458333333333
2021-07-05,0.0,8.140833333333333,73.91833333333334
2021-07-06,0.0,17.28,70.185
2021-07-07,0.2,17.46625,83.96875
2021-07-08,8.2,16.590416666666666,92.12374999999999
2021-07-09,0.0,18.945833333333333,83.73541666666667
2021-07-10,0.2,11.32125,94.35791666666667
2021-07-11,0.2,9.869166666666667,93.35833333333333
2021-07-12,1.6,3.9379166666666667,97.46291666666667
2021-07-13,0.0,17.816666666666666,97.20708333333333
2021-07-14,0.0,16.355,100.0
2021-07-15,0.0,17.48375,97.05916666666667
2021-07-16,0.0,17.65625,86.8175
2021-07-17,0.0,18.621666666666666,86.56375000000001
2021-07-18,0.0,20.715833333333332,81.8225
2021-07-19,0.0,19.74416666666667,85.12458333333333
2021-07-20,0.0,19.842916666666667,81.60458333333334
2021-07-21,0.0,19.920416666666668,77.18416666666667
2021-07-22,0.0,19.409583333333334,83.88333333333334
2021-07-23,0.0,18.262083333333333,78.67708333333333
2021-07-24,0.6,19.827083333333334,89.12708333333335
2021-07-25,4.6,19.139166666666668,87.41666666666667
2021-07-26,19.4,18.16375,99.35541666666667
2021-07-27,5.4,17.529999999999998,95.55958333333332
2021-07-28,3.2,17.43375,91.21833333333332
2021-07-29,0.0,17.467499999999998,78.3275
2021-07-30,4.2,16.16625,89.85583333333334
2021-07-31,18.8,16.48875,91.48916666666668
2021-08-01,0.4,1.2354166666666666,99.67625
2021-08-02,0.0,-5.92625,97.6725
2021-08-03,0.0,4.695416666666667,72.51916666666666
2021-08-04,0.0,5.0545,66.1905
2021-08-05,1.7999999999999998,11.74,78.47041666666667
2021-08-06,0.0,18.695416666666667,75.02791666666667
2021-08-07,1.2,17.79375,87.245
2021-08-08,1.6,16.183333333333334,91.31
2021-08-09,0.0,20.06375,77.94166666666666
2021-08-10,0.0,10.287916666666666,92.86416666666666
2021-08-11,0.0,5.821666666666666,95.54916666666666
2021-08-12,0.0,4.734583333333333,92.34041666666667
2021-08-13,0.0,18.313333333333333,83.23875
2021-08-14,0.0,17.795416666666668,88.17541666666666
2021-08-15,0.0,19.548333333333336,82.01666666666667
2021-08-16,3.4,15.265,94.78416666666668
2021-08-17,2.6,13.175416666666665,99.31833333333333
2021-08-18,0.0,16.717916666666667,96.48375
2021-08-19,0.0,17.167083333333334,89.72000000000001
2021-08-20,0.2,18.409583333333334,92.11541666666666
2021-08-21,10.0,18.489583333333332,90.55916666666667
2021-08-22,10.6,17.349166666666665,98.90416666666665
2021-08-23,0.4,18.386666666666667,93.63333333333333
2021-08-24,0.0,17.65791666666667,86.39291666666666
2021-08-25,0.0,16.882083333333334,86.075
2021-08-26,2.4,16.395833333333332,93.27333333333333
2021-08-27,3.2,15.342916666666667,89.4775
2021-08-28,6.0,16.215416666666666,95.33583333333333
2021-08-29,1.8,15.391666666666666,96.77583333333332
2021-08-30,0.0,17.489583333333332,97.06375000000001
2021-08-31,0.0,17.14125,92.02791666666667
2021-09-01,0.2,-0.18090909090909094,98.5468181818182
2021-09-02,0.0,-5.674166666666667,86.85333333333334
2021-09-03,2.0,5.5,98.23416666666667
2021-09-04,0.0,9.057368421052631,65.64894736842105
2021-09-05,1.4000000000000001,18.127083333333335,79.14958333333333
2021-09-06,0.0,19.269166666666667,73.58666666666666
2021-09-07,0.2,16.474999999999998,92.24791666666665
2021-09-08,5.8,16.655,91.37583333333333
2021-09-09,0.4,19.550416666666667,91.48083333333334
2021-09-10,0.2,10.075416666666667,95.25083333333333
2021-09-11,0.2,6.795416666666667,95.88375
2021-09-12,0.4,4.34375,100.0
2021-09-13,0.2,15.378749999999998,91.14458333333333
2021-09-14,0.0,16.71291666666667,96.16624999999999
2021-09-15,0.2,17.593333333333334,95.63125000000001
2021-09-16,0.0,15.0875,92.445
2021-09-17,0.2,16.012916666666666,91.04208333333334
2021-09-18,0.0,16.325,88.36416666666666
2021-09-19,0.0,15.674999999999999,92.53250000000001
2021-09-20,0.0,14.54125,87.15333333333332
2021-09-21,0.0,11.990416666666667,83.76333333333334
2021-09-22,0.0,12.479999999999999,86.89833333333333
2021-09-23,0.4,13.842083333333333,91.96708333333333
2021-09-24,0.0,16.91125,92.84083333333332
2021-09-25,0.0,16.024166666666666,90.41624999999999
2021-09-26,0.0,17.246666666666666,95.50541666666668
2021-09-27,4.6,15.450000000000001,95.56416666666667
2021-09-28,0.0,13.479999999999999,88.58833333333332
2021-09-29,9.0,11.815416666666666,91.90875
2021-09-30,0.4,10.215833333333334,92.12041666666666
2021-10-01,0.2,0.6237499999999999,98.46208333333334
2021-10-02,0.0,-4.137083333333334,85.29833333333333
2021-10-03,0.8,6.277083333333334,85.75166666666667
2021-10-04,9.6,7.210833333333333,92.77041666666666
2021-10-05,4.0,16.181250000000002,81.065
2021-10-06,0.0,19.32375,81.43041666666666
2021-10-07,13.2,16.438333333333333,95.87166666666667
2021-10-08,4.4,17.107916666666664,96.41916666666667
2021-10-09,0.0,19.70375,94.59500000000001
2021-10-10,0.4,9.819583333333334,97.07708333333333
2021-10-11,0.0,6.229166666666667,95.92416666666666
2021-10-12,18.0,3.1062499999999997,100.0
2021-10-13,0.6000000000000001,9.594583333333334,93.49458333333332
2021-10-14,0.0,11.128333333333332,99.45458333333333
2021-10-15,0.6000000000000001,11.207916666666668,96.07249999999999
2021-10-16,0.0,8.192916666666667,89.22250000000001
2021-10-17,0.0,9.999583333333334,92.22666666666667
2021-10-18,0.0,10.643749999999999,95.93624999999999
2021-10-19,0.4,16.827916666666667,98.75375000000001
2021-10-20,1.0,16.475416666666668,94.27916666666665
2021-10-21,7.4,10.38875,96.65875
2021-10-22,2.2,7.826666666666667,94.28166666666668
2021-10-23,0.8,9.217083333333333,94.10583333333334
2021-10-24,0.0,7.645416666666667,90.625
2021-10-25,1.0,10.3375,99.69166666666666
2021-10-26,0.2,11.433750000000002,98.92416666666666
2021-10-27,0.0,12.706666666666665,97.99874999999999
2021-10-28,0.0,11.725,93.63125000000001
2021-10-29,1.0,12.785833333333334,92.43083333333334
2021-10-30,11.399999999999999,11.878333333333332,100.0
2021-10-31,8.2,11.0924,99.4484
2021-11-01,2.0,4.2629166666666665,99.43541666666665
2021-11-02,0.0,-3.9566666666666666,85.85625
2021-11-03,0.4,9.778333333333334,80.2725
2021-11-04,1.0,5.7829411764705885,74.95823529411764
2021-11-05,8.799999999999999,12.854166666666666,89.90916666666668
2021-11-06,0.0,18.759166666666665,87.26458333333333
2021-11-07,0.0,16.112083333333334,88.9525
2021-11-08,0.0,17.280416666666667,86.42625
2021-11-09,0.0,17.27958333333333,95.9825
2021-11-10,0.2,10.924999999999999,95.76791666666666
2021-11-11,0.0,9.167083333333332,97.29416666666667
2021-11-12,2.8,4.779166666666667,99.31583333333333
2021-11-13,3.8,10.835833333333333,100.0
2021-11-14,1.0,9.225833333333334,100.0
2021-11-15,0.2,6.142083333333333,100.0
2021-11-16,0.2,9.592916666666666,86.06958333333334
2021-11-17,0.0,13.1,76.53125
2021-11-18,0.0,8.230416666666667,98.17958333333333
2021-11-19,0.0,11.499166666666667,99.4525
2021-11-20,0.2,9.38875,99.83916666666666
2021-11-21,2.8000000000000003,7.764166666666667,98.49583333333334
2021-11-22,0.0,5.171666666666667,89.94958333333334
2021-11-23,0.2,4.526666666666666,99.605
2021-11-24,0.0,6.44125,99.95791666666666
2021-11-25,2.6,5.50125,98.01125
2021-11-26,5.0,4.001666666666666,99.06833333333333
2021-11-27,4.4,2.23625,99.96249999999999
2021-11-28,9.2,2.3208333333333333,100.0
2021-11-29,2.8,2.6058333333333334,97.46666666666665
2021-11-30,1.6,8.135416666666666,99.62458333333332
2021-12-01,15.200000000000001,6.159166666666667,94.66291666666666
2021-12-02,0.0,-4.527083333333334,76.26708333333333
2021-12-03,2.0,7.065416666666667,85.10666666666667
2021-12-04,0.2,4.654444444444445,74.39722222222223
2021-12-05,0.2,12.04125,83.92875
2021-12-06,0.0,17.7275,82.38625
2021-12-07,0.0,18.405,93.11958333333332
2021-12-08,0.0,18.69875,88.3975
2021-12-09,0.0,15.82875,93.41083333333334
2021-12-10,1.0,10.920833333333334,97.88708333333334
2021-12-11,0.0,7.065,93.40375
2021-12-12,1.6,8.917916666666667,100.0
2021-12-13,0.0,9.09625,99.97000000000001
2021-12-14,0.2,8.215,100.0
2021-12-15,0.2,8.97,100.0
2021-12-16,0.0,8.060833333333333,99.87791666666668
2021-12-17,0.2,5.23125,100.0
2021-12-18,0.0,6.091666666666666,99.76416666666667
2021-12-19,0.4,5.21125,100.0
2021-12-20,0.0,5.4312499999999995,87.76708333333333
2021-12-21,0.0,0.9049999999999999,91.88166666666666
2021-12-22,0.0,-0.8858333333333333,96.04333333333334
2021-12-23,0.4,2.7908333333333335,99.20333333333333
2021-12-24,0.2,8.01,100.0
2021-12-25,8.0,3.5795833333333333,100.0
2021-12-26,2.4,4.097916666666666,100.0
2021-12-27,2.0,8.523333333333333,100.0
2021-12-28,5.4,9.661666666666667,97.86958333333332
2021-12-29,0.7999999999999999,10.245833333333334,99.0075
2021-12-30,0.2,13.475833333333334,99.2475
2021-12-31,0.0,12.344166666666666,96.49333333333334
2022-01-01,0.0,11.6625,96.59041666666667
2022-01-02,0.6000000000000001,7.1525,96.0
2022-01-03,0.4,6.5879166666666675,76.87
2022-01-04,3.4000000000000004,2.285,92.54458333333334
2022-01-05,0.0,2.8083333333333336,100.0
2022-01-06,0.0,,
2022-01-07,0.0,,
2022-01-08,0.0,,
2022-01-09,0.0,,
2022-01-10,0.0,,
2022-01-11,0.0,,
2022-01-12,0.0,,
2022-01-13,0.0,1.305,100.0
2022-01-14,0.2,2.59125,100.0
2022-01-15,0.0,2.5479166666666666,99.97250000000001
2022-01-16,0.8,3.2329166666666667,100.0
2022-01-17,0.0,5.552083333333333,98.90833333333335
2022-01-18,0.0,3.8800000000000003,100.0
2022-01-19,1.0,3.9379166666666667,99.74833333333333
2022-01-20,1.4000000000000001,4.22375,96.43124999999999
2022-01-21,0.2,3.3837499999999996,98.0825
2022-01-22,0.0,5.361666666666667,100.0
2022-01-23,0.0,4.84625,98.235
2022-01-24,0.0,3.2441666666666666,93.16375
2022-01-25,0.0,0.13291666666666666,100.0
2022-01-26,0.0,1.96125,99.12291666666665
2022-01-27,0.8,5.7725,99.66791666666667
2022-01-28,0.2,4.060416666666667,100.0
2022-01-29,0.0,9.012083333333333,98.86916666666667
2022-01-30,0.0,4.96,93.03791666666666
2022-01-31,3.8000000000000003,5.77,87.78208333333333
2022-02-01,3.4000000000000004,11.41375,92.30583333333334
2022-02-02,1.4,9.135416666666666,99.69291666666668
2022-02-03,0.0,7.371666666666666,67.35416666666667
2022-02-04,0.0,4.242916666666667,67.07875
2022-02-05,0.0,,
2022-02-06,0.0,,
2022-02-07,0.0,,
2022-02-08,0.0,,
2022-02-09,0.0,,
2022-02-10,0.0,,
2022-02-11,0.0,,
2022-02-12,0.0,,
2022-02-13,0.0,6.116666666666667,85.09125
2022-02-14,0.4,9.138333333333334,90.99458333333332
2022-02-15,5.2,7.266666666666667,96.19541666666667
2022-02-16,2.4,11.632083333333334,99.6075
2022-02-17,1.0,10.239166666666668,81.9725
2022-02-18,0.8,9.217916666666666,84.6475
2022-02-19,3.2,6.180416666666666,85.91958333333334
2022-02-20,7.8,9.355833333333333,98.62124999999999
2022-02-21,1.4,7.06,86.19333333333333
2022-02-22,1.4,7.802916666666667,98.91041666666666
2022-02-23,0.0,7.2525,87.55791666666666
2022-02-24,5.0,6.240833333333334,91.15375
2022-02-25,1.0,4.6883333333333335,91.25333333333333
2022-02-26,0.0,3.54875,85.8525
2022-02-27,0.0,5.0945833333333335,71.52499999999999
2022-02-28,0.0,5.504347826086956,65.33695652173913
2022-03-01,7.4,9.190416666666666,97.28208333333333
2022-03-02,0.2,7.427083333333333,99.54958333333333
2022-03-03,0.0,6.462727272727273,66.78045454545455
2022-03-04,0.0,3.75125,76.32791666666667
2022-03-05,0.0,,
2022-03-06,0.0,,
2022-03-07,0.0,,
2022-03-08,0.0,,
2022-03-09,0.0,,
2022-03-10,0.0,,
2022-03-11,0.0,,
2022-03-12,0.0,,
2022-03-13,0.2,11.36608695652174,83.48478260869565
2022-03-14,0.0,9.589166666666666,92.37791666666668
2022-03-15,0.0,9.172083333333333,91.76
2022-03-16,0.0,9.446250000000001,98.33416666666666
2022-03-17,0.0,9.0175,78.9875
2022-03-18,0.0,8.643749999999999,73.06083333333333
2022-03-19,0.0,10.461666666666668,56.4175
2022-03-20,0.6000000000000001,4.767391304347826,84.8104347826087
2022-03-21,0.0,9.745416666666666,80.88791666666667
2022-03-22,0.0,13.822608695652175,62.24956521739131
2022-03-23,0.0,11.899583333333332,57.32416666666666
2022-03-24,0.0,11.4775,61.27708333333334
2022-03-25,0.0,11.337916666666667,68.60791666666667
2022-03-26,0.0,12.325416666666667,69.80791666666667
2022-03-27,0.0,10.124090909090908,95.95727272727272
2022-03-28,0.0,10.434166666666666,84.87875
2022-03-29,0.0,11.153913043478262,90.68173913043478
2022-03-30,0.2,9.754583333333334,79.00500000000001
2022-03-31,0.6000000000000001,5.377916666666667,92.19791666666667
2022-04-01,3.8,6.478750000000001,99.43458333333332
2022-04-02,3.6,6.585,99.67041666666667
2022-04-03,0.0,5.325833333333333,63.02
2022-04-04,4.4,5.425,98.47291666666666
2022-04-05,0.0,,
2022-04-06,0.0,,
2022-04-07,0.0,,
2022-04-08,0.0,,
2022-04-09,0.0,,
2022-04-10,0.0,,
2022-04-11,0.0,,
2022-04-12,0.0,,
2022-04-13,0.0,13.444583333333334,95.23083333333334
2022-04-14,0.0,13.23391304347826,91.05739130434783
2022-04-15,0.0,12.973333333333334,87.96083333333333
2022-04-16,0.0,12.671666666666667,75.53208333333333
2022-04-17,0.0,13.470416666666665,54.475
2022-04-18,0.0,13.917916666666665,49.14833333333333
2022-04-19,0.0,13.383333333333333,71.83958333333334
2022-04-20,0.0,13.92125,52.68958333333333
2022-04-21,0.0,14.165652173913044,58.04347826086956
2022-04-22,0.0,13.222083333333332,70.00666666666667
2022-04-23,0.0,15.21125,67.32333333333334
2022-04-24,0.0,14.81,58.08083333333334
2022-04-25,7.2,9.329583333333334,89.10000000000001
2022-04-26,0.0,9.922173913043478,79.05555555555556
2022-04-27,0.0,10.044545454545455,67.8
2022-04-28,0.0,10.335,70.36363636363636
2022-04-29,0.0,10.423076923076923,76.252
2022-04-30,0.0,8.664736842105263,85.22111111111111
2022-05-01,0.2,4.012083333333333,94.06291666666668
2022-05-02,0.0,5.513333333333333,93.02666666666666
2022-05-03,0.0,5.395416666666667,68.47333333333333
2022-05-04,2.0,11.130869565217392,99.86521739130436
2022-05-05,0.0,,
2022-05-06,0.0,,
2022-05-07,0.0,,
2022-05-08,0.0,,
2022-05-09,0.0,,
2022-05-10,0.0,,
2022-05-11,0.0,,
2022-05-12,0.0,,
2022-05-13,0.0,,
2022-05-14,0.0,,
2022-05-15,0.0,,
2022-05-16,0.0,,
2022-05-17,0.0,,
2022-05-18,0.0,,
2022-05-19,0.0,,
2022-05-20,0.0,,
2022-05-21,0.0,,
2022-05-22,0.0,,
2022-05-23,0.0,,
2022-05-24,0.0,,
2022-05-25,0.0,,
2022-05-26,0.0,,
2022-05-27,0.0,,
2022-05-28,0.0,,
2022-05-29,0.0,,
2022-05-30,0.0,,
2022-05-31,0.0,,
2022-06-01,0.2,3.831666666666667,94.85666666666667
2022-06-02,14.8,8.47625,96.31791666666668
2022-06-03,0.0,3.2733333333333334,79.89375
2022-06-04,2.0,9.92625,98.73208333333334
2022-06-05,0.0,,
2022-06-06,0.0,,
2022-06-07,0.0,,
2022-06-08,0.0,,
2022-06-09,0.0,,
2022-06-10,0.0,,
2022-06-11,0.0,,
2022-06-12,0.0,,
2022-06-13,0.0,,
2022-06-14,0.0,,
2022-06-15,0.0,,
2022-06-16,0.0,,
2022-06-17,0.0,,
2022-06-18,0.0,,
2022-06-19,0.0,,
2022-06-20,0.0,,
2022-06-21,0.0,,
2022-06-22,0.0,,
2022-06-23,0.0,,
2022-06-24,0.0,,
2022-06-25,0.0,,
2022-06-26,0.0,,
2022-06-27,0.0,,
2022-06-28,0.0,,
2022-06-29,0.0,,
2022-06-30,0.0,,
2022-07-01,0.6000000000000001,4.28625,98.04833333333333
2022-07-02,0.0,5.732916666666667,85.34500000000001
2022-07-03,0.0,2.7636842105263155,69.07368421052632
2022-07-04,3.0,10.615217391304348,84.66
2022-07-05,0.0,,
2022-07-06,0.0,,
2022-07-07,0.0,,
2022-07-08,0.0,,
2022-07-09,0.0,,
2022-07-10,0.0,,
2022-07-11,0.0,,
2022-07-12,0.0,,
2022-07-13,0.0,,
2022-07-14,0.0,,
2022-07-15,0.0,,
2022-07-16,0.0,,
2022-07-17,0.0,,
2022-07-18,0.0,,
2022-07-19,0.0,,
2022-07-20,0.0,,
2022-07-21,0.0,,
2022-07-22,0.0,,
2022-07-23,0.0,,
2022-07-24,0.0,,
2022-07-25,0.0,,
2022-07-26,0.0,,
2022-07-27,0.0,,
2022-07-28,0.0,,
2022-07-29,0.0,,
2022-07-30,0.0,,
2022-07-31,0.0,,
2022-08-01,13.4,4.172916666666667,99.78666666666668
2022-08-02,0.2,9.31,99.07666666666667
2022-08-03,0.0,0.08375,70.86625000000001
2022-08-04,2.4,6.277916666666666,91.56333333333333
2022-08-05,0.0,,
2022-08-06,0.0,,
2022-08-07,0.0,,
2022-08-08,0.0,,
2022-08-09,0.0,,
2022-08-10,0.0,,
2022-08-11,0.0,,
2022-08-12,0.0,,
2022-08-13,0.0,,
2022-08-14,0.0,,
2022-08-15,0.0,,
2022-08-16,0.0,,
2022-08-17,0.0,,
2022-08-18,0.0,,
2022-08-19,0.0,,
2022-08-20,0.0,,
2022-08-21,0.0,,
2022-08-22,0.0,,
2022-08-23,0.0,,
2022-08-24,0.0,,
2022-08-25,0.0,,
2022-08-26,0.0,,
2022-08-27,0.0,,
2022-08-28,0.0,,
2022-08-29,0.0,,
2022-08-30,0.0,,
2022-08-31,0.0,,
2022-09-01,1.8,4.929166666666666,95.33749999999999
2022-09-02,0.0,9.165416666666667,98.60791666666667
2022-09-03,0.0,11.490909090909092,66.38000000000001
2022-09-04,0.2,6.3875,81.26291666666667
2022-09-05,0.0,,
2022-09-06,0.0,,
2022-09-07,0.0,,
2022-09-08,0.0,,
